STAND,-1.893144,-1.893144,-2.533293,19.72056,-2.002836,0.8517065,20.2242,-2.074542,4.093463,20.56771,-1.558849,5.572329,20.74535,-3.716991,2.799291,19.69724,-4.38199,0.2635704,19.28961,-4.378205,-2.147193,18.16688,-4.329904,-2.634428,18.13827,-0.1705639,2.560957,21.22071,0.01866934,-0.1551432,20.95631,0.3566824,-2.359898,20.01048,0.2715563,-2.978481,19.61566,-2.607008,-2.382934,18.99585,-3.404031,-5.705912,18.5009,-3.969001,-9.184072,18.61994,-3.457044,-9.393991,17.17815,-1.101692,-2.583169,19.66108,-0.8563026,-6.278322,19.45736,-0.540481,-9.527987,19.72861,-0.09098414,-9.737803,18.27942,-2.059685,3.302,20.50466,-4.355302,-3.291157,17.93219,-4.805192,-2.524088,17.98158,0.2682647,-3.638118,19.48449,-0.1213001,-2.86448,19.31297
STAND,5.409546,5.409546,-3.491272,22.53977,5.615742,-0.4053148,23.00894,5.778955,2.593705,23.34171,5.963381,3.999342,22.88914,4.150339,1.681604,23.40987,3.209214,-0.7164543,23.43629,2.779978,-2.586725,22.31551,2.841782,-3.246334,22.05414,7.411383,1.336846,23.09303,7.704418,-1.149276,23.03639,7.655092,-3.067347,21.92891,7.544403,-3.607998,21.42406,4.591141,-3.400756,22.278,3.920903,-6.613497,21.46081,3.318505,-9.899808,21.33055,3.360281,-9.588171,20.0498,6.05857,-3.472946,22.10328,6.208238,-6.13863,21.50843,6.035187,-9.277174,22.49727,5.980168,-8.509842,21.43366,5.745004,1.855099,23.28198,2.701508,-3.758063,21.70506,2.490024,-3.252971,21.71,7.48919,-4.149826,21.09784,7.686065,-3.445899,21.12822
STAND,-1.934923,-1.934923,-2.5292,19.6983,-2.013079,0.8405581,20.19901,-2.071257,4.06982,20.54013,-1.687941,5.580396,20.56663,-3.836436,2.732237,19.83365,-4.408627,0.08621687,19.51556,-4.50668,-2.236003,18.46875,-4.432298,-2.756277,18.36099,-0.1381634,2.61214,21.00798,0.07845551,-0.1035839,20.74101,0.3875773,-2.28331,19.75438,0.261227,-2.919013,19.42302,-2.689662,-2.397969,19.02834,-3.400958,-5.750693,18.54284,-3.971619,-9.20396,18.63502,-3.571791,-9.405518,17.15234,-1.119592,-2.557619,19.57687,-0.8217626,-6.232347,19.40694,-0.5319549,-9.524038,19.69798,-0.1946947,-9.725519,18.20789,-2.059625,3.280809,20.47898,-4.421713,-3.397446,18.17793,-4.938685,-2.844438,18.34,0.3158016,-3.548426,19.27121,-0.1271021,-2.884936,19.13669
STAND,5.358866,5.358866,-3.478735,22.49201,5.585919,-0.393174,22.9697,5.772183,2.605736,23.31313,5.845071,4.04363,22.93056,4.097474,1.638013,23.52104,3.332155,-0.8086047,23.67381,2.876503,-2.738786,22.68871,2.739937,-3.26676,22.2201,7.33718,1.397329,22.89952,7.774508,-0.968209,22.69998,7.683714,-2.83056,21.4953,7.518316,-3.453631,20.89735,4.54885,-3.401209,22.27661,3.902785,-6.581775,21.44043,3.340313,-9.874965,21.304,3.343881,-9.483055,20.03761,6.001784,-3.443368,21.9987,6.210811,-5.993644,21.40124,6.028647,-9.123982,22.41413,6.003904,-8.441619,21.28796,5.732235,1.867066,23.2503,2.701313,-3.85517,21.90491,2.431459,-3.446562,22.14334,7.405401,-3.902343,20.55186,7.635019,-3.364412,20.46515
STAND,-1.956924,-1.956924,-2.53058,19.68548,-2.029165,0.8318868,20.15439,-2.082565,4.056634,20.46425,-1.705616,5.584423,20.47034,-3.847619,2.730708,19.77733,-4.431294,0.1873768,19.46372,-4.460858,-2.217788,18.31892,-4.335302,-2.701466,18.10584,-0.1242386,2.606964,21.03586,0.09069528,-0.06590385,20.68861,0.3623968,-2.129958,19.60744,0.1971526,-2.782457,19.20094,-2.71719,-2.405032,19.03094,-3.400468,-5.772893,18.59033,-3.961002,-9.161191,18.65438,-3.541263,-9.367797,17.17864,-1.129834,-2.560047,19.56042,-0.8881184,-6.27529,19.47588,-0.535518,-9.547355,19.72491,-0.1781198,-9.752993,18.24223,-2.071864,3.267922,20.41195,-4.283725,-3.346273,17.9162,-4.824374,-2.736486,18.03417,0.2114325,-3.408356,19.00384,-0.2144481,-2.595455,19.34412
STAND,5.359458,5.359458,-3.475607,22.46382,5.579923,-0.3879399,22.96781,5.759374,2.616554,23.33554,5.89171,4.038329,22.97141,4.088115,1.667339,23.43541,3.170569,-0.6973945,23.38855,2.723369,-2.539687,22.22851,2.655415,-3.16557,21.73174,7.3511,1.351906,23.03273,7.720518,-1.100788,23.01469,7.749248,-2.998197,21.87363,7.671292,-3.612918,21.49244,4.543103,-3.391321,22.20625,3.901867,-6.569273,21.33757,3.356827,-9.865325,21.19572,3.226805,-9.638351,19.90355,6.006641,-3.446028,22.00131,6.21656,-6.063526,21.43155,6.013964,-9.193711,22.44108,5.998468,-8.463243,21.35035,5.721313,1.876582,23.26461,2.697886,-3.715734,21.43577,2.356516,-3.285582,21.78799,7.537141,-4.150022,21.13222,7.783902,-3.561693,21.0925
STAND,-1.775319,-1.775319,-2.567542,19.98619,-1.89815,0.8385987,20.24606,-1.995897,4.104661,20.38514,-1.63935,5.612505,20.35341,-3.666244,2.769412,19.71544,-4.225429,0.6863005,19.22716,-3.601978,-1.196913,17.68337,-3.153231,-1.82905,17.27585,-0.02790432,2.729174,20.83609,0.2938731,0.4221022,20.69714,0.3568942,-1.067152,18.99765,0.04401203,-1.745702,18.37076,-2.560657,-2.487105,19.33054,-3.256126,-5.871114,18.95938,-3.933324,-9.207291,18.72233,-3.548056,-9.431067,17.24258,-0.9213381,-2.548296,19.86601,-0.6870058,-6.167669,19.71002,-0.5158122,-9.47226,19.74389,-0.1924702,-9.696507,18.25666,-1.977563,3.305439,20.37387,-2.796773,-2.333333,16.94699,-2.797305,-2.023512,17.92188,-0.04054025,-2.139773,17.93636,-0.5417172,-1.969345,18.83517
STAND,5.433595,5.433595,-3.486516,22.54043,5.634259,-0.3869113,23.0085,5.803193,2.623635,23.3569,5.988188,4.040664,22.96352,4.165251,1.668497,23.43033,3.293876,-0.7664596,23.46126,2.880848,-2.672547,22.4082,2.870505,-3.252288,22.07482,7.431589,1.331617,23.09332,7.723906,-1.171311,23.08436,7.689238,-3.046093,21.90341,7.48818,-3.541639,21.48907,4.612727,-3.394083,22.28583,3.954805,-6.584653,21.36183,3.333526,-9.867916,21.21474,3.467106,-10.38175,20.1948,6.087775,-3.470601,22.09996,6.28715,-6.166442,21.44528,5.984778,-9.329426,22.34045,5.966324,-8.504788,21.33133,5.766305,1.882416,23.29129,2.881837,-3.856962,21.77002,2.582024,-3.369898,22.0521,7.511921,-4.026013,21.10623,7.728948,-3.564112,21.03327
STAND,-1.630855,-1.630855,-2.559931,20.08887,-1.750043,0.8286339,20.31272,-1.835534,4.082463,20.40285,-1.584421,5.592673,20.37382,-3.610991,2.755882,19.76134,-4.091259,0.2363141,19.42411,-4.037012,-2.139087,18.50228,-4.097405,-2.703955,18.42999,0.1105799,2.741524,20.77724,0.4342924,0.03757842,20.69617,0.7245343,-2.000545,19.92255,0.6302429,-2.707137,19.65158,-2.424193,-2.518351,19.47145,-3.120008,-5.984358,19.01456,-3.924764,-9.174391,18.70454,-3.575876,-9.402005,17.21638,-0.7743319,-2.504729,19.93209,-0.5001548,-6.118434,19.67114,-0.4372874,-9.433546,19.70775,-0.1516316,-9.661576,18.21212,-1.820201,3.286176,20.40675,-4.035205,-3.409591,18.32842,-3.687222,-2.868876,18.45527,0.710972,-3.275341,19.43543,0.2630114,-2.466589,19.74893
STAND,5.755705,5.755705,-3.518379,22.90755,5.936604,-0.4257889,23.25061,6.076241,2.579685,23.47552,6.19201,4.022799,23.05153,4.436336,1.604787,23.77559,3.795026,-0.9276901,23.97904,3.376503,-2.893493,23.06256,3.375445,-3.488896,22.75811,7.671985,1.339068,23.14123,8.103842,-1.132471,23.08076,7.989886,-3.093402,22.07004,7.826982,-3.685249,21.64873,4.919418,-3.430174,22.70613,4.230539,-6.367417,21.60609,3.999054,-9.697276,21.56128,3.630893,-9.584433,20.3124,6.416612,-3.499787,22.41776,6.596429,-5.99227,21.76726,6.041585,-9.240947,22.21259,6.096474,-8.381352,21.25281,6.047673,1.839665,23.44115,3.243799,-4.08936,22.57127,2.946754,-3.552267,22.67294,7.748117,-4.191252,21.3525,7.945708,-3.728975,21.17857
