wtf,2.314662,2.314662,-0.4605972,11.01488,1.442981,1.126111,10.3585,0.5922989,2.655008,9.626076,0.2613402,3.588116,9.676062,0.03544961,1.756375,9.608093,-0.3823536,0.7599713,10.99313,0.4059242,0.6192486,8.973356,0.5198794,0.6013373,9.000661,1.39369,1.407663,8.629495,1.445639,0.2473098,6.748069,2.415157,0.2648786,5.44614,2.823949,0.2864152,5.378383,1.869842,-0.4362195,10.92748,0.6100192,1.125967,8.995753,2.148584,-1.365517,10.08904,2.129775,-1.76029,9.158067,2.670249,-0.4659624,10.67619,4.440599,-0.2818722,11.03487,4.587065,-2.464422,10.18913,5.143773,-2.477218,9.861274,0.8020114,2.282405,9.822495,0.5105885,0.5650377,8.752961,0.3364231,0.5223469,8.749212,2.815835,0.7987379,5.109355,2.741958,-0.1303658,5.109286
wtf,2.233228,2.233228,-0.589817,11.02988,1.464171,1.037311,10.3794,0.6942998,2.600523,9.625471,0.4087105,3.572319,9.787916,0.1104785,1.7199,9.676769,-0.2633813,0.9148378,11.42335,0.4505615,0.7119763,9.370149,0.6751114,0.6440517,9.300874,1.42037,1.364121,8.667218,1.477138,0.2366924,6.895974,2.324345,0.1599633,5.502554,2.818291,0.2027076,5.342265,1.770408,-0.5782834,10.98363,0.643707,1.071931,9.043085,2.138361,-1.482096,10.05751,2.838336,-1.876016,9.59745,2.619081,-0.5869857,10.64736,4.548709,-0.3899287,10.88167,4.764852,-2.556274,10.01072,4.298237,-3.007739,9.363342,0.8849892,2.219286,9.828696,0.6942801,0.591156,9.034525,0.6297649,0.5640262,8.995,2.742144,-0.01955756,5.088544,2.671305,0.6341021,5.122265
wtf,2.236337,2.236337,-0.6010895,11.02475,1.475905,1.02978,10.3435,0.7208916,2.596232,9.565437,0.5059068,3.583107,9.687239,0.1447302,1.712511,9.597569,0.05201416,0.7403662,10.81505,0.7435787,0.591211,8.749327,1.015762,0.8367267,8.521718,1.470042,1.34157,8.630237,1.344605,0.1135727,6.782647,2.311927,0.1412042,5.468738,2.807802,0.2108231,5.346461,1.755516,-0.5877345,10.96392,0.6374791,1.064132,9.019403,2.270761,-1.285342,10.25677,3.063192,-1.562776,9.993569,2.635839,-0.5972254,10.65621,4.563785,-0.4354743,10.85771,4.81038,-2.58948,9.964389,4.35381,-3.040689,9.309275,0.907694,2.214275,9.774924,1.069054,0.8646808,8.080802,0.9972859,0.7510533,8.144,2.72527,0.2711931,5.08638,2.655277,0.6426836,5.097778
wtf,2.211035,2.211035,-0.6078414,11.02476,1.476711,1.028595,10.33352,0.7454118,2.596704,9.546528,0.6188375,3.602429,9.669078,0.1721678,1.715973,9.578297,0.06984635,0.6955377,10.75897,0.7566284,0.5682712,8.687433,1.007722,0.8569958,8.520046,1.489934,1.335652,8.602956,1.460367,0.1473117,6.72261,2.394395,0.1510202,5.381804,2.800056,0.1849819,5.37173,1.707857,-0.5864824,10.95212,0.6148171,1.090199,9.015378,2.2377,-1.263147,10.25967,3.02874,-1.545315,9.98989,2.623813,-0.6059688,10.66463,4.559339,-0.4571511,10.85721,4.813557,-2.607227,9.956575,4.352882,-3.055898,9.302417,0.9259815,2.214889,9.758295,1.063025,0.8733484,8.018784,1.043145,0.8550856,7.95,2.782463,-0.1322933,5.120216,2.643442,0.5977631,5.110397
wtf,2.22258,2.22258,-0.619527,11.02589,1.470156,1.018637,10.32437,0.7292414,2.592486,9.528301,0.4921499,3.561891,9.597528,0.1654941,1.710062,9.578939,-0.3209534,0.8615342,11.36906,0.4431411,0.6698478,9.328121,0.8060049,0.7765868,9.128267,1.489424,1.336071,8.602937,1.49138,0.1607039,6.761005,2.379435,0.1576146,5.38716,2.789402,0.1693161,5.37624,1.720786,-0.6006933,10.95808,0.6257406,1.052083,9.000662,2.258664,-1.278817,10.26967,3.050052,-1.558513,9.99866,2.637081,-0.6148276,10.66359,4.55106,-0.439463,10.8886,4.775947,-2.601348,10.00921,4.316391,-3.053497,9.357865,0.9133886,2.209241,9.742911,1.01501,0.7954722,8.339551,0.665055,0.5383779,8.97625,2.821006,-0.2102222,5.114476,2.622997,0.6176369,5.088739
wtf,2.161,2.161,-0.6285418,11.02057,1.423197,1.010568,10.30506,0.7145738,2.598078,9.523081,0.4416082,3.559486,9.603682,0.1496822,1.708065,9.587131,-0.1206239,0.8479378,11.02893,0.608898,0.6509688,8.974284,0.9829258,0.8909244,8.70481,1.482905,1.34406,8.606109,1.509537,0.1938344,6.798014,2.366101,0.1716687,5.40309,2.78058,0.1680934,5.37794,1.684548,-0.5905331,10.99301,0.6064034,1.064005,9.027858,2.134906,-1.436216,10.11387,2.192654,-1.67135,9.060224,2.599907,-0.6324426,10.65097,4.549911,-0.3684855,10.93657,4.736389,-2.539886,10.07106,4.275572,-2.987978,9.415022,0.8970103,2.21233,9.736542,1.041528,0.9180628,8.40125,0.9790893,0.8274874,8.323334,2.821931,-0.2252979,5.124188,2.622476,0.6277415,5.079565
wtf,2.213277,2.213277,-0.6365144,11.03035,1.432719,0.9998596,10.30719,0.687331,2.57742,9.511181,0.3545536,3.509277,9.565926,0.1354201,1.69114,9.593449,-0.2731397,0.8566997,11.36531,0.457754,0.6737679,9.308732,0.8368436,0.8045885,9.161873,1.480286,1.344942,8.611387,1.511716,0.1922431,6.801002,2.365683,0.1816785,5.403278,2.774059,0.1811611,5.372843,1.718208,-0.6151513,10.97874,0.6199222,1.028109,9.014784,2.169278,-1.452726,10.11252,2.833702,-1.863739,9.588148,2.635287,-0.6316935,10.66061,4.548227,-0.3366172,10.95081,4.744919,-2.513909,10.10371,5.286846,-2.304277,9.806405,0.8771327,2.194069,9.726895,1.025509,0.8357322,8.451487,0.7431773,0.5992596,8.973764,2.748844,0.3344847,5.076175,2.639013,0.6631612,5.068601
wtf,2.197589,2.197589,-0.6519247,11.04365,1.432859,0.9889561,10.31591,0.687782,2.565964,9.514107,0.3519267,3.50044,9.584109,0.1049954,1.754166,9.589584,-0.08640993,0.8281581,11.12246,0.6778451,0.6048768,9.079558,1.017965,0.8319337,8.835102,1.481524,1.342769,8.613744,1.514589,0.1874262,6.805555,2.366619,0.1885174,5.404631,2.756599,0.2274405,5.378924,1.688569,-0.6298262,10.98968,0.5912737,1.031818,9.041695,2.254389,-1.294941,10.2812,2.769834,-1.80236,9.630095,2.623582,-0.6493248,10.67289,4.549557,-0.327356,10.95574,4.7575,-2.506534,10.11703,4.302111,-2.965225,9.467981,0.876053,2.183075,9.730337,1.107867,0.9093375,8.467281,0.9426442,0.738126,8.623361,2.716662,0.7117776,5.110054,2.730831,0.5050073,5.51
wtf,2.164475,2.164475,-0.6618874,11.03735,1.432275,0.9832178,10.32158,0.7004192,2.561361,9.523829,0.4302722,3.531964,9.646391,0.1198121,1.880404,9.624962,-0.07120077,0.8274223,11.16368,0.6748775,0.6112839,9.109385,1.004952,0.8706621,8.864854,1.484976,1.338426,8.614539,1.411381,0.1000238,6.755288,2.360807,0.1940504,5.419311,2.756147,0.257018,5.386539,1.685212,-0.6201554,10.99236,0.5898486,1.064806,9.064759,2.120686,-1.479225,10.05335,2.851079,-1.861879,9.680433,2.552159,-0.6800184,10.65111,4.564495,-0.3420608,10.94584,4.823706,-2.509537,10.09185,4.345097,-2.96826,9.461251,0.8821484,2.178507,9.737852,1.071036,0.89495,8.544558,0.9686333,0.7975333,8.602135,2.716133,0.696896,5.111169,2.688826,-0.1869498,5.110126
wtf,2.149871,2.149871,-0.5946159,11.22155,1.548762,1.010308,10.47308,0.9614758,2.568284,9.689099,0.6551996,3.50455,9.737562,0.2734481,1.821057,9.71076,-0.1085353,1.042106,11.52157,0.6027885,0.7738925,9.461248,0.9078034,0.9651816,9.269992,1.566835,1.333887,8.595199,1.370279,0.1216235,6.727993,2.436892,0.2285841,5.487209,2.753547,0.2435878,5.398403,1.652891,-0.5036141,11.21372,0.6012191,1.214009,9.294401,2.110144,-1.373586,10.21152,2.70824,-1.823096,9.605965,2.562683,-0.6574186,10.80154,4.624363,-0.4057894,10.93836,4.817,-2.577442,10.07623,4.307848,-3.0158,9.452409,1.105456,2.188646,9.895497,1.022361,1.005939,8.828903,0.7905945,0.7574847,9.013333,2.724028,0.7043458,5.141105,2.670194,-0.1485936,5.087425
